filepath,n_samples,channel,samplerate,duration,label,source_file,segment_index,segment_start_sample,segment_end_sample,segment_type,augmentation_index,augmentation_tags,augmentation_group
processed/dog/dog_185_frame_001.wav,32000,mono,16000,2.0,dog,dog_185.wav,1,32000,34994,training_frame,,,
processed/dog/dog_185_aug_000_frame_000.wav,32000,mono,16000,2.0,dog,dog_185.wav,0,0,32000,augmentation_frame,0,bgmix_896|shift_6104|gain_5.79db|noise_0.0131,dog_185_aug_000
processed/dog/dog_185_aug_000_frame_001.wav,32000,mono,16000,2.0,dog,dog_185.wav,1,32000,34994,augmentation_frame,0,bgmix_896|shift_6104|gain_5.79db|noise_0.0131,dog_185_aug_000
processed/dog/dog_185_aug_001_frame_000.wav,32000,mono,16000,2.0,dog,dog_185.wav,0,0,32000,augmentation_frame,1,bgmix_817|shift_-4044|gain_2.13db,dog_185_aug_001
processed/dog/dog_185_aug_001_frame_001.wav,32000,mono,16000,2.0,dog,dog_185.wav,1,32000,34994,augmentation_frame,1,bgmix_817|shift_-4044|gain_2.13db,dog_185_aug_001
processed/dog/dog_186_frame_000.wav,32000,mono,16000,2.0,dog,dog_186.WAV,0,0,5165,training_frame,,,
processed/dog/dog_186_aug_000_frame_000.wav,32000,mono,16000,2.0,dog,dog_186.WAV,0,0,5165,augmentation_frame,0,bgmix_829|shift_1031|gain_-0.36db,dog_186_aug_000
processed/dog/dog_186_aug_001_frame_000.wav,32000,mono,16000,2.0,dog,dog_186.WAV,0,0,5165,augmentation_frame,1,bgmix_857|shift_-834|gain_2.05db,dog_186_aug_001
processed/dog/dog_187_frame_000.wav,32000,mono,16000,2.0,dog,dog_187.wav,0,0,32000,training_frame,,,
processed/dog/dog_187_frame_001.wav,32000,mono,16000,2.0,dog,dog_187.wav,1,32000,64000,training_frame,,,
processed/dog/dog_187_frame_002.wav,32000,mono,16000,2.0,dog,dog_187.wav,2,64000,71334,training_frame,,,
processed/dog/dog_187_aug_000_frame_000.wav,32000,mono,16000,2.0,dog,dog_187.wav,0,0,32000,augmentation_frame,0,bgmix_851|shift_2313|gain_-0.85db|noise_0.0124,dog_187_aug_000
processed/dog/dog_187_aug_000_frame_001.wav,32000,mono,16000,2.0,dog,dog_187.wav,1,32000,64000,augmentation_frame,0,bgmix_851|shift_2313|gain_-0.85db|noise_0.0124,dog_187_aug_000
processed/dog/dog_187_aug_000_frame_002.wav,32000,mono,16000,2.0,dog,dog_187.wav,2,64000,71334,augmentation_frame,0,bgmix_851|shift_2313|gain_-0.85db|noise_0.0124,dog_187_aug_000
processed/dog/dog_187_aug_001_frame_000.wav,32000,mono,16000,2.0,dog,dog_187.wav,0,0,32000,augmentation_frame,1,bgmix_800|shift_-5115|gain_-2.42db|noise_0.0111,dog_187_aug_001
processed/dog/dog_187_aug_001_frame_001.wav,32000,mono,16000,2.0,dog,dog_187.wav,1,32000,64000,augmentation_frame,1,bgmix_800|shift_-5115|gain_-2.42db|noise_0.0111,dog_187_aug_001
processed/dog/dog_187_aug_001_frame_002.wav,32000,mono,16000,2.0,dog,dog_187.wav,2,64000,71334,augmentation_frame,1,bgmix_800|shift_-5115|gain_-2.42db|noise_0.0111,dog_187_aug_001
processed/dog/dog_188_frame_000.wav,32000,mono,16000,2.0,dog,dog_188.wav,0,0,12057,training_frame,,,
processed/dog/dog_188_aug_000_frame_000.wav,32000,mono,16000,2.0,dog,dog_188.wav,0,0,12057,augmentation_frame,0,bgmix_875|shift_537|gain_-4.43db,dog_188_aug_000
processed/dog/dog_188_aug_001_frame_000.wav,32000,mono,16000,2.0,dog,dog_188.wav,0,0,12057,augmentation_frame,1,bgmix_811|shift_-2341|gain_-4.65db,dog_188_aug_001
processed/dog/dog_189_frame_000.wav,32000,mono,16000,2.0,dog,dog_189.wav,0,0,3861,training_frame,,,
processed/dog/dog_189_aug_000_frame_000.wav,32000,mono,16000,2.0,dog,dog_189.wav,0,0,3861,augmentation_frame,0,bgmix_769|shift_624|gain_2.20db|noise_0.0144,dog_189_aug_000
processed/dog/dog_189_aug_001_frame_000.wav,32000,mono,16000,2.0,dog,dog_189.wav,0,0,3861,augmentation_frame,1,bgmix_833|shift_-705|gain_-0.58db,dog_189_aug_001
processed/dog/dog_190_frame_000.wav,32000,mono,16000,2.0,dog,dog_190.wav,0,0,4270,training_frame,,,
processed/dog/dog_190_aug_000_frame_000.wav,32000,mono,16000,2.0,dog,dog_190.wav,0,0,4270,augmentation_frame,0,bgmix_858|shift_508|gain_1.18db|noise_0.0281,dog_190_aug_000
processed/dog/dog_190_aug_001_frame_000.wav,32000,mono,16000,2.0,dog,dog_190.wav,0,0,4270,augmentation_frame,1,bgmix_854|shift_-787|gain_-5.97db|noise_0.0116,dog_190_aug_001
processed/dog/dog_191_frame_000.wav,32000,mono,16000,2.0,dog,dog_191.wav,0,0,32000,training_frame,,,
processed/dog/dog_191_frame_001.wav,32000,mono,16000,2.0,dog,dog_191.wav,1,32000,64000,training_frame,,,
processed/dog/dog_191_frame_002.wav,32000,mono,16000,2.0,dog,dog_191.wav,2,64000,71082,training_frame,,,
processed/dog/dog_191_aug_000_frame_000.wav,32000,mono,16000,2.0,dog,dog_191.wav,0,0,32000,augmentation_frame,0,bgmix_860|shift_-9384|gain_-1.66db,dog_191_aug_000
processed/dog/dog_191_aug_000_frame_001.wav,32000,mono,16000,2.0,dog,dog_191.wav,1,32000,64000,augmentation_frame,0,bgmix_860|shift_-9384|gain_-1.66db,dog_191_aug_000
processed/dog/dog_191_aug_000_frame_002.wav,32000,mono,16000,2.0,dog,dog_191.wav,2,64000,71082,augmentation_frame,0,bgmix_860|shift_-9384|gain_-1.66db,dog_191_aug_000
processed/dog/dog_191_aug_001_frame_000.wav,32000,mono,16000,2.0,dog,dog_191.wav,0,0,32000,augmentation_frame,1,bgmix_907|shift_-5272|gain_-0.92db,dog_191_aug_001
processed/dog/dog_191_aug_001_frame_001.wav,32000,mono,16000,2.0,dog,dog_191.wav,1,32000,64000,augmentation_frame,1,bgmix_907|shift_-5272|gain_-0.92db,dog_191_aug_001
processed/dog/dog_191_aug_001_frame_002.wav,32000,mono,16000,2.0,dog,dog_191.wav,2,64000,71082,augmentation_frame,1,bgmix_907|shift_-5272|gain_-0.92db,dog_191_aug_001
processed/dog/dog_192_frame_000.wav,32000,mono,16000,2.0,dog,dog_192.wav,0,0,9643,training_frame,,,
processed/dog/dog_192_aug_000_frame_000.wav,32000,mono,16000,2.0,dog,dog_192.wav,0,0,9643,augmentation_frame,0,bgmix_780|shift_463|gain_-1.82db|noise_0.0259,dog_192_aug_000
processed/dog/dog_192_aug_001_frame_000.wav,32000,mono,16000,2.0,dog,dog_192.wav,0,0,9643,augmentation_frame,1,bgmix_761|shift_1668|gain_-0.82db|noise_0.0087,dog_192_aug_001
processed/dog/dog_193_frame_000.wav,32000,mono,16000,2.0,dog,dog_193.WAV,0,0,12840,training_frame,,,
processed/dog/dog_193_aug_000_frame_000.wav,32000,mono,16000,2.0,dog,dog_193.WAV,0,0,12840,augmentation_frame,0,bgmix_832|shift_-1287|gain_-5.73db|noise_0.0246,dog_193_aug_000
processed/dog/dog_193_aug_001_frame_000.wav,32000,mono,16000,2.0,dog,dog_193.WAV,0,0,12840,augmentation_frame,1,bgmix_830|shift_264|gain_-2.04db|noise_0.0132,dog_193_aug_001
processed/dog/dog_194_frame_000.wav,32000,mono,16000,2.0,dog,dog_194.wav,0,0,3861,training_frame,,,
processed/dog/dog_194_aug_000_frame_000.wav,32000,mono,16000,2.0,dog,dog_194.wav,0,0,3861,augmentation_frame,0,bgmix_870|shift_710|gain_-2.10db|noise_0.0165,dog_194_aug_000
processed/dog/dog_194_aug_001_frame_000.wav,32000,mono,16000,2.0,dog,dog_194.wav,0,0,3861,augmentation_frame,1,bgmix_907|shift_68|gain_-2.96db,dog_194_aug_001
processed/dog/dog_195_frame_000.wav,32000,mono,16000,2.0,dog,dog_195.wav,0,0,12446,training_frame,,,
processed/dog/dog_195_aug_000_frame_000.wav,32000,mono,16000,2.0,dog,dog_195.wav,0,0,12446,augmentation_frame,0,bgmix_846|shift_671|gain_-5.06db|noise_0.0225,dog_195_aug_000
processed/dog/dog_195_aug_001_frame_000.wav,32000,mono,16000,2.0,dog,dog_195.wav,0,0,12446,augmentation_frame,1,bgmix_853|shift_1973|gain_5.98db|noise_0.0218,dog_195_aug_001
processed/dog/dog_196_frame_000.wav,32000,mono,16000,2.0,dog,dog_196.WAV,0,0,8711,training_frame,,,
processed/dog/dog_196_aug_000_frame_000.wav,32000,mono,16000,2.0,dog,dog_196.WAV,0,0,8711,augmentation_frame,0,bgmix_830|shift_-1315|gain_-3.98db,dog_196_aug_000
processed/dog/dog_196_aug_001_frame_000.wav,32000,mono,16000,2.0,dog,dog_196.WAV,0,0,8711,augmentation_frame,1,bgmix_795|shift_-1392|gain_5.37db|noise_0.0262,dog_196_aug_001
processed/dog/dog_197_frame_000.wav,32000,mono,16000,2.0,dog,dog_197.wav,0,0,21618,training_frame,,,
processed/dog/dog_197_aug_000_frame_000.wav,32000,mono,16000,2.0,dog,dog_197.wav,0,0,21618,augmentation_frame,0,bgmix_767|shift_-2402|gain_5.55db|noise_0.0203,dog_197_aug_000
processed/dog/dog_197_aug_001_frame_000.wav,32000,mono,16000,2.0,dog,dog_197.wav,0,0,21618,augmentation_frame,1,bgmix_817|shift_2328|gain_-5.70db|noise_0.0066,dog_197_aug_001
processed/dog/dog_198_frame_000.wav,32000,mono,16000,2.0,dog,dog_198.wav,0,0,32000,training_frame,,,
processed/dog/dog_198_frame_001.wav,32000,mono,16000,2.0,dog,dog_198.wav,1,32000,64000,training_frame,,,
processed/dog/dog_198_frame_002.wav,32000,mono,16000,2.0,dog,dog_198.wav,2,64000,64549,training_frame,,,
processed/dog/dog_198_aug_000_frame_000.wav,32000,mono,16000,2.0,dog,dog_198.wav,0,0,32000,augmentation_frame,0,bgmix_833|shift_8682|gain_4.71db|noise_0.0268,dog_198_aug_000
processed/dog/dog_198_aug_000_frame_001.wav,32000,mono,16000,2.0,dog,dog_198.wav,1,32000,64000,augmentation_frame,0,bgmix_833|shift_8682|gain_4.71db|noise_0.0268,dog_198_aug_000
processed/dog/dog_198_aug_000_frame_002.wav,32000,mono,16000,2.0,dog,dog_198.wav,2,64000,64549,augmentation_frame,0,bgmix_833|shift_8682|gain_4.71db|noise_0.0268,dog_198_aug_000
processed/dog/dog_198_aug_001_frame_000.wav,32000,mono,16000,2.0,dog,dog_198.wav,0,0,32000,augmentation_frame,1,bgmix_867|shift_4623|gain_-4.91db,dog_198_aug_001
processed/dog/dog_198_aug_001_frame_001.wav,32000,mono,16000,2.0,dog,dog_198.wav,1,32000,64000,augmentation_frame,1,bgmix_867|shift_4623|gain_-4.91db,dog_198_aug_001
processed/dog/dog_198_aug_001_frame_002.wav,32000,mono,16000,2.0,dog,dog_198.wav,2,64000,64549,augmentation_frame,1,bgmix_867|shift_4623|gain_-4.91db,dog_198_aug_001
processed/dog/dog_199_frame_000.wav,32000,mono,16000,2.0,dog,dog_199.wav,0,0,32000,training_frame,,,
processed/dog/dog_199_frame_001.wav,32000,mono,16000,2.0,dog,dog_199.wav,1,32000,64000,training_frame,,,
processed/dog/dog_199_frame_002.wav,32000,mono,16000,2.0,dog,dog_199.wav,2,64000,71078,training_frame,,,
processed/dog/dog_199_aug_000_frame_000.wav,32000,mono,16000,2.0,dog,dog_199.wav,0,0,32000,augmentation_frame,0,bgmix_808|shift_12615|gain_-1.07db|noise_0.0059,dog_199_aug_000
processed/dog/dog_199_aug_000_frame_001.wav,32000,mono,16000,2.0,dog,dog_199.wav,1,32000,64000,augmentation_frame,0,bgmix_808|shift_12615|gain_-1.07db|noise_0.0059,dog_199_aug_000
processed/dog/dog_199_aug_000_frame_002.wav,32000,mono,16000,2.0,dog,dog_199.wav,2,64000,71078,augmentation_frame,0,bgmix_808|shift_12615|gain_-1.07db|noise_0.0059,dog_199_aug_000
processed/dog/dog_199_aug_001_frame_000.wav,32000,mono,16000,2.0,dog,dog_199.wav,0,0,32000,augmentation_frame,1,bgmix_761|shift_-3894|gain_4.60db|noise_0.0157,dog_199_aug_001
processed/dog/dog_199_aug_001_frame_001.wav,32000,mono,16000,2.0,dog,dog_199.wav,1,32000,64000,augmentation_frame,1,bgmix_761|shift_-3894|gain_4.60db|noise_0.0157,dog_199_aug_001
processed/dog/dog_199_aug_001_frame_002.wav,32000,mono,16000,2.0,dog,dog_199.wav,2,64000,71078,augmentation_frame,1,bgmix_761|shift_-3894|gain_4.60db|noise_0.0157,dog_199_aug_001
processed/dog/dog_200_frame_000.wav,32000,mono,16000,2.0,dog,dog_200.wav,0,0,32000,training_frame,,,
processed/dog/dog_200_frame_001.wav,32000,mono,16000,2.0,dog,dog_200.wav,1,32000,41589,training_frame,,,
processed/dog/dog_200_aug_000_frame_000.wav,32000,mono,16000,2.0,dog,dog_200.wav,0,0,32000,augmentation_frame,0,bgmix_876|shift_4065|gain_-3.00db,dog_200_aug_000
processed/dog/dog_200_aug_000_frame_001.wav,32000,mono,16000,2.0,dog,dog_200.wav,1,32000,41589,augmentation_frame,0,bgmix_876|shift_4065|gain_-3.00db,dog_200_aug_000
processed/dog/dog_200_aug_001_frame_000.wav,32000,mono,16000,2.0,dog,dog_200.wav,0,0,32000,augmentation_frame,1,bgmix_784|shift_-3121|gain_2.54db|noise_0.0300,dog_200_aug_001
processed/dog/dog_200_aug_001_frame_001.wav,32000,mono,16000,2.0,dog,dog_200.wav,1,32000,41589,augmentation_frame,1,bgmix_784|shift_-3121|gain_2.54db|noise_0.0300,dog_200_aug_001
processed/sheep/5-200329-B-8_frame_000.wav,32000,mono,16000,2.0,sheep,5-200329-B-8.wav,0,0,32000,training_frame,,,
processed/sheep/5-200329-B-8_frame_001.wav,32000,mono,16000,2.0,sheep,5-200329-B-8.wav,1,32000,64000,training_frame,,,
processed/sheep/5-200329-B-8_frame_002.wav,32000,mono,16000,2.0,sheep,5-200329-B-8.wav,2,64000,80000,training_frame,,,
processed/sheep/5-200329-B-8_aug_000_frame_000.wav,32000,mono,16000,2.0,sheep,5-200329-B-8.wav,0,0,32000,augmentation_frame,0,bgmix_811|shift_-10853|gain_-0.36db,5-200329-B-8_aug_000
processed/sheep/5-200329-B-8_aug_000_frame_001.wav,32000,mono,16000,2.0,sheep,5-200329-B-8.wav,1,32000,64000,augmentation_frame,0,bgmix_811|shift_-10853|gain_-0.36db,5-200329-B-8_aug_000
processed/sheep/5-200329-B-8_aug_000_frame_002.wav,32000,mono,16000,2.0,sheep,5-200329-B-8.wav,2,64000,80000,augmentation_frame,0,bgmix_811|shift_-10853|gain_-0.36db,5-200329-B-8_aug_000
processed/sheep/5-200329-B-8_aug_001_frame_000.wav,32000,mono,16000,2.0,sheep,5-200329-B-8.wav,0,0,32000,augmentation_frame,1,bgmix_788|shift_13191|gain_2.92db|noise_0.0084,5-200329-B-8_aug_001
processed/sheep/5-200329-B-8_aug_001_frame_001.wav,32000,mono,16000,2.0,sheep,5-200329-B-8.wav,1,32000,64000,augmentation_frame,1,bgmix_788|shift_13191|gain_2.92db|noise_0.0084,5-200329-B-8_aug_001
processed/sheep/5-200329-B-8_aug_001_frame_002.wav,32000,mono,16000,2.0,sheep,5-200329-B-8.wav,2,64000,80000,augmentation_frame,1,bgmix_788|shift_13191|gain_2.92db|noise_0.0084,5-200329-B-8_aug_001
processed/sheep/4-188703-D-8_frame_000.wav,32000,mono,16000,2.0,sheep,4-188703-D-8.wav,0,0,32000,training_frame,,,
processed/sheep/4-188703-D-8_frame_001.wav,32000,mono,16000,2.0,sheep,4-188703-D-8.wav,1,32000,64000,training_frame,,,
processed/sheep/4-188703-D-8_frame_002.wav,32000,mono,16000,2.0,sheep,4-188703-D-8.wav,2,64000,80000,training_frame,,,
processed/sheep/4-188703-D-8_aug_000_frame_000.wav,32000,mono,16000,2.0,sheep,4-188703-D-8.wav,0,0,32000,augmentation_frame,0,bgmix_865|shift_14803|gain_1.37db|noise_0.0080,4-188703-D-8_aug_000
processed/sheep/4-188703-D-8_aug_000_frame_001.wav,32000,mono,16000,2.0,sheep,4-188703-D-8.wav,1,32000,64000,augmentation_frame,0,bgmix_865|shift_14803|gain_1.37db|noise_0.0080,4-188703-D-8_aug_000
processed/sheep/4-188703-D-8_aug_000_frame_002.wav,32000,mono,16000,2.0,sheep,4-188703-D-8.wav,2,64000,80000,augmentation_frame,0,bgmix_865|shift_14803|gain_1.37db|noise_0.0080,4-188703-D-8_aug_000
processed/sheep/4-188703-D-8_aug_001_frame_000.wav,32000,mono,16000,2.0,sheep,4-188703-D-8.wav,0,0,32000,augmentation_frame,1,bgmix_773|shift_-14364|gain_3.77db,4-188703-D-8_aug_001
processed/sheep/4-188703-D-8_aug_001_frame_001.wav,32000,mono,16000,2.0,sheep,4-188703-D-8.wav,1,32000,64000,augmentation_frame,1,bgmix_773|shift_-14364|gain_3.77db,4-188703-D-8_aug_001
processed/sheep/4-188703-D-8_aug_001_frame_002.wav,32000,mono,16000,2.0,sheep,4-188703-D-8.wav,2,64000,80000,augmentation_frame,1,bgmix_773|shift_-14364|gain_3.77db,4-188703-D-8_aug_001
processed/sheep/1-49409-B-8_frame_000.wav,32000,mono,16000,2.0,sheep,1-49409-B-8.wav,0,0,32000,training_frame,,,
processed/sheep/1-49409-B-8_frame_001.wav,32000,mono,16000,2.0,sheep,1-49409-B-8.wav,1,32000,64000,training_frame,,,
processed/sheep/1-49409-B-8_frame_002.wav,32000,mono,16000,2.0,sheep,1-49409-B-8.wav,2,64000,80000,training_frame,,,
processed/sheep/1-49409-B-8_aug_000_frame_000.wav,32000,mono,16000,2.0,sheep,1-49409-B-8.wav,0,0,32000,augmentation_frame,0,bgmix_818|shift_11087|gain_4.08db,1-49409-B-8_aug_000
processed/sheep/1-49409-B-8_aug_000_frame_001.wav,32000,mono,16000,2.0,sheep,1-49409-B-8.wav,1,32000,64000,augmentation_frame,0,bgmix_818|shift_11087|gain_4.08db,1-49409-B-8_aug_000
processed/sheep/1-49409-B-8_aug_000_frame_002.wav,32000,mono,16000,2.0,sheep,1-49409-B-8.wav,2,64000,80000,augmentation_frame,0,bgmix_818|shift_11087|gain_4.08db,1-49409-B-8_aug_000
processed/sheep/1-49409-B-8_aug_001_frame_000.wav,32000,mono,16000,2.0,sheep,1-49409-B-8.wav,0,0,32000,augmentation_frame,1,bgmix_888|shift_3067|gain_3.42db|noise_0.0152,1-49409-B-8_aug_001
processed/sheep/1-49409-B-8_aug_001_frame_001.wav,32000,mono,16000,2.0,sheep,1-49409-B-8.wav,1,32000,64000,augmentation_frame,1,bgmix_888|shift_3067|gain_3.42db|noise_0.0152,1-49409-B-8_aug_001
processed/sheep/1-49409-B-8_aug_001_frame_002.wav,32000,mono,16000,2.0,sheep,1-49409-B-8.wav,2,64000,80000,augmentation_frame,1,bgmix_888|shift_3067|gain_3.42db|noise_0.0152,1-49409-B-8_aug_001
processed/sheep/4-196672-A-8_frame_000.wav,32000,mono,16000,2.0,sheep,4-196672-A-8.wav,0,0,32000,training_frame,,,
processed/sheep/4-196672-A-8_frame_001.wav,32000,mono,16000,2.0,sheep,4-196672-A-8.wav,1,32000,64000,training_frame,,,
processed/sheep/4-196672-A-8_frame_002.wav,32000,mono,16000,2.0,sheep,4-196672-A-8.wav,2,64000,80000,training_frame,,,
processed/sheep/4-196672-A-8_aug_000_frame_000.wav,32000,mono,16000,2.0,sheep,4-196672-A-8.wav,0,0,32000,augmentation_frame,0,bgmix_852|shift_7309|gain_-4.94db|noise_0.0117,4-196672-A-8_aug_000
processed/sheep/4-196672-A-8_aug_000_frame_001.wav,32000,mono,16000,2.0,sheep,4-196672-A-8.wav,1,32000,64000,augmentation_frame,0,bgmix_852|shift_7309|gain_-4.94db|noise_0.0117,4-196672-A-8_aug_000
processed/sheep/4-196672-A-8_aug_000_frame_002.wav,32000,mono,16000,2.0,sheep,4-196672-A-8.wav,2,64000,80000,augmentation_frame,0,bgmix_852|shift_7309|gain_-4.94db|noise_0.0117,4-196672-A-8_aug_000
processed/sheep/4-196672-A-8_aug_001_frame_000.wav,32000,mono,16000,2.0,sheep,4-196672-A-8.wav,0,0,32000,augmentation_frame,1,bgmix_759|shift_-10164|gain_-0.21db,4-196672-A-8_aug_001
processed/sheep/4-196672-A-8_aug_001_frame_001.wav,32000,mono,16000,2.0,sheep,4-196672-A-8.wav,1,32000,64000,augmentation_frame,1,bgmix_759|shift_-10164|gain_-0.21db,4-196672-A-8_aug_001
processed/sheep/4-196672-A-8_aug_001_frame_002.wav,32000,mono,16000,2.0,sheep,4-196672-A-8.wav,2,64000,80000,augmentation_frame,1,bgmix_759|shift_-10164|gain_-0.21db,4-196672-A-8_aug_001
processed/sheep/1-196660-A-8_frame_000.wav,32000,mono,16000,2.0,sheep,1-196660-A-8.wav,0,0,32000,training_frame,,,
processed/sheep/1-196660-A-8_frame_001.wav,32000,mono,16000,2.0,sheep,1-196660-A-8.wav,1,32000,64000,training_frame,,,
processed/sheep/1-196660-A-8_frame_002.wav,32000,mono,16000,2.0,sheep,1-196660-A-8.wav,2,64000,80000,training_frame,,,
processed/sheep/1-196660-A-8_aug_000_frame_000.wav,32000,mono,16000,2.0,sheep,1-196660-A-8.wav,0,0,32000,augmentation_frame,0,bgmix_771|shift_10244|gain_0.36db,1-196660-A-8_aug_000
processed/sheep/1-196660-A-8_aug_000_frame_001.wav,32000,mono,16000,2.0,sheep,1-196660-A-8.wav,1,32000,64000,augmentation_frame,0,bgmix_771|shift_10244|gain_0.36db,1-196660-A-8_aug_000
processed/sheep/1-196660-A-8_aug_000_frame_002.wav,32000,mono,16000,2.0,sheep,1-196660-A-8.wav,2,64000,80000,augmentation_frame,0,bgmix_771|shift_10244|gain_0.36db,1-196660-A-8_aug_000
processed/sheep/1-196660-A-8_aug_001_frame_000.wav,32000,mono,16000,2.0,sheep,1-196660-A-8.wav,0,0,32000,augmentation_frame,1,bgmix_867|shift_-14414|gain_2.67db,1-196660-A-8_aug_001
processed/sheep/1-196660-A-8_aug_001_frame_001.wav,32000,mono,16000,2.0,sheep,1-196660-A-8.wav,1,32000,64000,augmentation_frame,1,bgmix_867|shift_-14414|gain_2.67db,1-196660-A-8_aug_001
processed/sheep/1-196660-A-8_aug_001_frame_002.wav,32000,mono,16000,2.0,sheep,1-196660-A-8.wav,2,64000,80000,augmentation_frame,1,bgmix_867|shift_-14414|gain_2.67db,1-196660-A-8_aug_001
processed/sheep/3-197408-C-8_frame_000.wav,32000,mono,16000,2.0,sheep,3-197408-C-8.wav,0,0,32000,training_frame,,,
processed/sheep/3-197408-C-8_frame_001.wav,32000,mono,16000,2.0,sheep,3-197408-C-8.wav,1,32000,64000,training_frame,,,
processed/sheep/3-197408-C-8_frame_002.wav,32000,mono,16000,2.0,sheep,3-197408-C-8.wav,2,64000,80000,training_frame,,,
processed/sheep/3-197408-C-8_aug_000_frame_000.wav,32000,mono,16000,2.0,sheep,3-197408-C-8.wav,0,0,32000,augmentation_frame,0,bgmix_807|shift_-15553|gain_0.27db,3-197408-C-8_aug_000
processed/sheep/3-197408-C-8_aug_000_frame_001.wav,32000,mono,16000,2.0,sheep,3-197408-C-8.wav,1,32000,64000,augmentation_frame,0,bgmix_807|shift_-15553|gain_0.27db,3-197408-C-8_aug_000
processed/sheep/3-197408-C-8_aug_000_frame_002.wav,32000,mono,16000,2.0,sheep,3-197408-C-8.wav,2,64000,80000,augmentation_frame,0,bgmix_807|shift_-15553|gain_0.27db,3-197408-C-8_aug_000
processed/sheep/3-197408-C-8_aug_001_frame_000.wav,32000,mono,16000,2.0,sheep,3-197408-C-8.wav,0,0,32000,augmentation_frame,1,bgmix_822|shift_-5110|gain_-5.07db|noise_0.0057,3-197408-C-8_aug_001
processed/sheep/3-197408-C-8_aug_001_frame_001.wav,32000,mono,16000,2.0,sheep,3-197408-C-8.wav,1,32000,64000,augmentation_frame,1,bgmix_822|shift_-5110|gain_-5.07db|noise_0.0057,3-197408-C-8_aug_001
processed/sheep/3-197408-C-8_aug_001_frame_002.wav,32000,mono,16000,2.0,sheep,3-197408-C-8.wav,2,64000,80000,augmentation_frame,1,bgmix_822|shift_-5110|gain_-5.07db|noise_0.0057,3-197408-C-8_aug_001
processed/sheep/1-88574-A-8_frame_000.wav,32000,mono,16000,2.0,sheep,1-88574-A-8.wav,0,0,32000,training_frame,,,
processed/sheep/1-88574-A-8_frame_001.wav,32000,mono,16000,2.0,sheep,1-88574-A-8.wav,1,32000,64000,training_frame,,,
processed/sheep/1-88574-A-8_frame_002.wav,32000,mono,16000,2.0,sheep,1-88574-A-8.wav,2,64000,80000,training_frame,,,
processed/sheep/1-88574-A-8_aug_000_frame_000.wav,32000,mono,16000,2.0,sheep,1-88574-A-8.wav,0,0,32000,augmentation_frame,0,bgmix_803|shift_-4125|gain_5.13db,1-88574-A-8_aug_000
processed/sheep/1-88574-A-8_aug_000_frame_001.wav,32000,mono,16000,2.0,sheep,1-88574-A-8.wav,1,32000,64000,augmentation_frame,0,bgmix_803|shift_-4125|gain_5.13db,1-88574-A-8_aug_000
processed/sheep/1-88574-A-8_aug_000_frame_002.wav,32000,mono,16000,2.0,sheep,1-88574-A-8.wav,2,64000,80000,augmentation_frame,0,bgmix_803|shift_-4125|gain_5.13db,1-88574-A-8_aug_000
processed/sheep/1-88574-A-8_aug_001_frame_000.wav,32000,mono,16000,2.0,sheep,1-88574-A-8.wav,0,0,32000,augmentation_frame,1,bgmix_860|shift_-9491|gain_2.53db,1-88574-A-8_aug_001
processed/sheep/1-88574-A-8_aug_001_frame_001.wav,32000,mono,16000,2.0,sheep,1-88574-A-8.wav,1,32000,64000,augmentation_frame,1,bgmix_860|shift_-9491|gain_2.53db,1-88574-A-8_aug_001
processed/sheep/1-88574-A-8_aug_001_frame_002.wav,32000,mono,16000,2.0,sheep,1-88574-A-8.wav,2,64000,80000,augmentation_frame,1,bgmix_860|shift_-9491|gain_2.53db,1-88574-A-8_aug_001
processed/sheep/4-196671-B-8_frame_000.wav,32000,mono,16000,2.0,sheep,4-196671-B-8.wav,0,0,32000,training_frame,,,
processed/sheep/4-196671-B-8_frame_001.wav,32000,mono,16000,2.0,sheep,4-196671-B-8.wav,1,32000,64000,training_frame,,,
processed/sheep/4-196671-B-8_frame_002.wav,32000,mono,16000,2.0,sheep,4-196671-B-8.wav,2,64000,80000,training_frame,,,
processed/sheep/4-196671-B-8_aug_000_frame_000.wav,32000,mono,16000,2.0,sheep,4-196671-B-8.wav,0,0,32000,augmentation_frame,0,bgmix_824|shift_1430|gain_5.37db|noise_0.0251,4-196671-B-8_aug_000
processed/sheep/4-196671-B-8_aug_000_frame_001.wav,32000,mono,16000,2.0,sheep,4-196671-B-8.wav,1,32000,64000,augmentation_frame,0,bgmix_824|shift_1430|gain_5.37db|noise_0.0251,4-196671-B-8_aug_000
processed/sheep/4-196671-B-8_aug_000_frame_002.wav,32000,mono,16000,2.0,sheep,4-196671-B-8.wav,2,64000,80000,augmentation_frame,0,bgmix_824|shift_1430|gain_5.37db|noise_0.0251,4-196671-B-8_aug_000
processed/sheep/4-196671-B-8_aug_001_frame_000.wav,32000,mono,16000,2.0,sheep,4-196671-B-8.wav,0,0,32000,augmentation_frame,1,bgmix_870|shift_-9919|gain_3.20db|noise_0.0191,4-196671-B-8_aug_001
processed/sheep/4-196671-B-8_aug_001_frame_001.wav,32000,mono,16000,2.0,sheep,4-196671-B-8.wav,1,32000,64000,augmentation_frame,1,bgmix_870|shift_-9919|gain_3.20db|noise_0.0191,4-196671-B-8_aug_001
